"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"„boski";0;0;8,00985724420071e-05;0;0;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;0;0
"„bywaj";0;0;8,00985724420071e-05;0;0;0;0;0;0;0;0;0,000146359787411877;0;0;0;0;0;0;0;0
"„ca³¹";0;0;0;0;0;0;0;0;0;0;9,92479488180025e-05;0,000146359787411877;0;0;0;0;0;0;0;0
"„chcesz";0;0;0,000131987827944263;0;0;0;0;0;0;0,000152426241599811;8,17712525519466e-05;0;0;0;0;0;0;0;0;0
"„ci";0;0;0;0;0;0;0;0;0;0,000185003792319412;0;0;0;0;0;0;0;0,000174645291776845;0;0
"„czemu";0;0;0,000131987827944263;0;0;0;0;0;0,000128556392398601;0;8,17712525519466e-05;0;0;0;0;0;0;0;0;0
"„dobra";0;0;8,00985724420071e-05;0;0;0;0;0;0,000156032320098044;0;0;0;0;0;0;0;0;0;0;0
"„dobry";0;0;0,000160197144884014;0;0;0;0;0;0;0;0;0,000146359787411877;0;0;0;0;0;0;0;0
"„dobrze";0;0;0,000160197144884014;0;0;0;0,00027050430315438;0;0;0;0;0;0;0;0;0;0;0;0;0
"„dobrze”";0;0;0;0;0;0;0;0,000107050713582595;0;0,000152426241599811;8,17712525519466e-05;0;0;0;0;0;0;0;0;0
"„ej";0;0;0,000320394289768029;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„idŸ";0;0;0,000160197144884014;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„jak¿e";0;0;0,000240295717326021;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„jam";0;0;6,59939139721314e-05;0;0;0;0;0;0,000128556392398601;0;8,17712525519466e-05;0;0;0;0;0;0;0;0;0
"„jeœliœ";0;0;0,000320394289768029;0;0;0;0;0;0,000156032320098044;0;0;0;0;0;0;0;0;0;0;0
"„klubu";0;0;0;0;0,000450797678774238;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;0;0
"„królewi¹t”";0;0;0;0;0;0;0;0;0,000156032320098044;0;0;0,000146359787411877;0;0;0;0;0;0;0;0
"„ktoœ";0;0;8,00985724420071e-05;0;0;0;0;0;0;0;0;0,000146359787411877;0;0;0;0;0;0;0;0
"„moja";0;0;8,00985724420071e-05;0;0;0;0;0;0,000312064640196088;0;0;0;0;0;0;0;0;0;0;0
"„moœci";0;0;0;0;0;0;0;0;0;0;0,000198495897636005;0,000292719574823753;0;0;0;0;0;0;0;0
"„mój";0;0;0,000240295717326021;0;0;0;0;0,000129930304489669;0;0;0;0;0;0;0;0;0;0;0;0
"„my";0;0;0;0;0;0;0,00013525215157719;0;0,000156032320098044;0;0;0;0;0;0;0;0;0;0;0
"„niech";0;0;0,000131987827944263;0;0;0;0,000111435429915973;0;0;0,000152426241599811;0;0;0;0;0;0;0;0;0;0
"„niechby";0;0;6,59939139721314e-05;0;0;0;0;0;0;0,000152426241599811;0;0,000120587108171397;0;0;0;0;0;0;0;0
"„nikt";0;0;8,00985724420071e-05;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„oj";0;0;0,000240295717326021;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„ona";0;0;8,00985724420071e-05;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„ot";0;0;0,000131987827944263;0;0;0;0;0;0;0,000304852483199622;0;0,000120587108171397;0;0;0;0;0;0;0;0
"„panowie";0;0;8,00985724420071e-05;0;0;0;0;0;0;0;0;0,000146359787411877;0;0;0;0;0;0;0;0
"„patrzcie";0;0;0;0;0;0;0;0;0;0,000185003792319412;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„pij";0;0;8,00985724420071e-05;0;0;0;0;0;0,000156032320098044;0;0;0;0;0;0;0;0;0;0;0
"„trudno";0;0;8,00985724420071e-05;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"„ty”";0;0;0;0;0,000450797678774238;0;0;0;0,000156032320098044;0;0;0;0;0;0;0;0;0;0;0
"„vivat";0;0;0;0;0;0;0;0;0;0;9,92479488180025e-05;0,000146359787411877;0;0;0;0;0;0;0;0
"„wczoraj";0;0;0;0;0;0;0;0,000129930304489669;0;0,000185003792319412;0;0;0;0;0;0;0;0;0;0
"„wielkiej";0;0;0;0;0;0;0,00013525215157719;0;0;0;0;0,000146359787411877;0;0;0;0;0;0;0;0
"«ach";0,000176070816499039;0,000856498155185603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«biada";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«bogini";0,000440177041247597;0,000171299631037121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«có¿";0,000264106224748558;0,000599548708629922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«czas";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«czemu";0,000440177041247597;0,000428249077592802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«dlaczego";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«doœæ";0,000176070816499039;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«gdzie¿";0,000352141632998077;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«idŸ";0,000176070816499039;0,000171299631037121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«jaka¿";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«królu";0,000176070816499039;0,000685198524148483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«ktokolwiek";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«któ¿";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«los";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«masz";0,000176070816499039;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«mê¿u";0,000176070816499039;0,000171299631037121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«niech";8,80354082495193e-05;0,000856498155185603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«nikt";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«oby";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«ojcze";0,000176070816499039;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«porzuæ";8,80354082495193e-05;0,000171299631037121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«pójdŸ";8,80354082495193e-05;0,000513898893111362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«s³uchajcie";0,000176070816499039;0,000428249077592802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«synu";0,000176070816499039;0,000685198524148483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«teukrze";8,80354082495193e-05;8,56498155185603e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«ty";0,000264106224748558;0,000428249077592802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«weŸ";8,80354082495193e-05;0,000171299631037121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«wielka";8,80354082495193e-05;0,000342599262074241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"«wielki";8,80354082495193e-05;0,000256949446555681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aaaa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000186154558413413;0;0;0,000279623577010721
"abdank";0;0;0;0;0;0;0;0;0,00202842016127458;0;0,000198495897636005;0;0;0;0;0;0;0;0;0
"abdykacja";0;0;0;0;0;0;0;0;0;0;0,000297743846454008;0;0;0;0;0;0;0,000174645291776845;0;0
"aberracja";0;0;0;0;0,000371416147939504;0;0,000222870859831945;0,000107050713582595;0;0;0;0;0;0;0;0;0;0;0;0
"abominacja";0;0;0;0;0;0;0;0;0;0,000185003792319412;0;0;0;0;0;0;0,000372309116826827;0;0;0
"abominacjiabominacja";0;0;0;0;0;0;0;0;0;0,000185003792319412;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"absolutny";0;0;0;0;0,000234087793798362;6,93715496058928e-05;0,000316048543880566;0,000168673774054458;0;9,60677741423552e-05;2,57684705043191e-05;7,60009231396277e-05;0;0;0;0;0,000386661351078763;0,000408099904644897;0,000387300969312988;0,000290402853956251
"absolutum";0;0;0;0;0;0;0;0;0;0,000304852483199622;8,17712525519466e-05;0,000361761324514192;0;0;0;0;0;0;0;0
"absolwentka";0;0;0;0;0;0;0;0,000129930304489669;0;0;0;0;0;0;0;0;0;0,000349290583553689;0;0
"absorbowaæ";0;0;0;0;0;0;0,000111435429915973;0,000107050713582595;0;0;0;0;0;0;0;0;0;0;0;0,000115192154636625
"abstrakcyjny";0;0;0;0;0,000371416147939504;0;0,000334306289747918;0,000107050713582595;0;0;0;0;0;0;0;0;0;0;0;0
"absurdalny";0;0;0;0;0;0;0,00027050430315438;0,000129930304489669;0;0;0;0;0;0;0;0;0;0;0;0
"abym";3,05295779256122e-05;0,000237618273754297;0,000388880556222861;0;0;0;0,000234518768259649;9,01164073567528e-05;0,000108220112113203;0,000192471000241432;0,000275343573468388;0,000152267228282819;0;0;0;0;0;0;0;0
"abyœ";0;0,000272667906641715;0,000414367545958472;0,00081149668194436;0;0;0;5,17044664953793e-05;0,000248366011251736;0,00022086123215984;0,000118484188839954;0,000116484830143839;0;0;0;0;0;0;0;0
"abyœcie";0;5,98666519243873e-05;0;0;0;0;0;0;0;0,000129312101519679;0,00013874267843132;0;0;0;0;0;0;0;0;9,77242464178183e-05
"abyœmy";0;0,000103132654376692;9,6448291659634e-05;0;0;0;0,000244289727616954;0;0;0;0,000239012876818739;0,000440586861699784;0;0;0;0;0;0;0;0
"ach";0,00016000093639027;0,000600422969156936;0;0;0;0,000763087045664821;0;0,000371082302919807;0,000162047247768918;9,60677741423552e-05;5,15369410086382e-05;0;0;0;0;0;0,000193330675539381;0,000589477640042629;0,00027338891951505;0,000181501783722657
"achaje";0;0,00248384465003825;0,000480591434652043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achajom";0;0,000513898893111362;8,00985724420071e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achajów";7,25331423693806e-05;0,00239929947664435;0,000131987827944263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achajski";0;0,00188429594140833;0,000881084296862079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achill";8,80354082495193e-05;0,000428249077592802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achilla";0,000580265138955044;0,00444576079495864;0,00046195739780492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achillem";0,000145066284738761;0,000352838158330051;6,59939139721314e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achilles";6,15341096858897e-05;0,00419066563470711;0,000167959498581296;0,0014253702239947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achillesa";7,25331423693806e-05;0,000564541053328082;0,000131987827944263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achillesie";0;0,00111344760174128;0,000160197144884014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achillu";0;0,00137039704829697;0,000240295717326021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achiwami";8,80354082495193e-05;0;8,00985724420071e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achiwi";7,25331423693806e-05;0,000282270526664041;0,000659939139721314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achiwów";0,000217599427108142;0,000211702894998031;0,00131987827944263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"achiwy";0,000145066284738761;0,00169362315998425;0,00131987827944263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"acz";0;0;0,000434017312468353;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000448304847296161;0,000105146942852637;5,2828992551112e-05;0,000336700336700337
"aczkolwiek";0;0;6,59939139721314e-05;0;0;0;0,000222870859831945;0;0;0;0;0;0;0;0;0;0;0,000143891782459713;0;0
"adam";0;0;0;0;0;0;0;0;0,000156032320098044;0,000185003792319412;0;0;0;0;0;0;0;0;0;0
"adamaszek";0;0;0;0;0;0;0;0,000107050713582595;0;0;0;0;0;0;0;0;0,000153374367843441;0;7,22955674934282e-05;0
"adaptacja";0;0;0;0;0;0;0,00027050430315438;0;0;0;0;0;0;0;0;0;0;0;0,000175494114580134;0
"adept";0;0;0;0;0;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;0,000175494114580134;0
"adeptka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000130116452501393;0,00219729276630948;0,00104265353724669;9,77242464178183e-05
"administracyjny";0;0;0;0;0;0;0,000222870859831945;0,000107050713582595;0,000128556392398601;0;0;0;0;0;0;0;0;0;0;0
"admiracja";0;0;0;0;0;0;0;0;0;0,000185003792319412;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"adolf";0;0;0;0;0;0;0;0;0;0;0,000198495897636005;0,000146359787411877;0;0;0;0;0;0;0;0
"adolfa";0;0;0;0;0;0;0;0;0;0;0,000198495897636005;0,000146359787411877;0;0;0;0;0;0;0;0
"adolfgustaw";0;0;0;0;0;0;0;0;0;0;9,92479488180025e-05;0,000146359787411877;0;0;0;0;0;0;0;0
"adoptowaæ";0;0;0;0;0;0;0;0;0,000312064640196088;0,000370007584638824;0;0;0;0;0;0;0;0;0;0
"adrasta";8,80354082495193e-05;0,000171299631037121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"adrenalina";0;0;0;0;0;0,000186755255761873;0;0;0;0;0;0;0;0;0;0;0;0,000122071820350526;0,000122665122029022;0,000293172739253455
"adres";0;0;0;0;0,000271407246573484;0,000160862221507279;0,000244289727616954;0,000469355027965737;0;0;0;0;0;0;0;0;0;0;0;8,41750841750842e-05
"adresat";0;0;0;0;0;0;0,00040575645473157;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0
"adresatka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0,00013981178850536
"adwokat";0;0;0;0;0;0;0,00040575645473157;0;0;0;0;0;0;0;0;0;0;0,00227038879309898;0;0
"adwokata";0;0;0;0;0;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0,000174645291776845;0;0
"aedirn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00104093162001115;0,000610359101752632;0,00116531865927571;0,000195448492835637
"aen";0;0;0;0;0;0;0;0,000782258379942895;0;0;0;0;0;0;0;0;0,000224152423648081;0,00031544082855791;0,000369802947857784;0,000336700336700337
"aep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000520465810005573;0,000610359101752632;0,000797323293188645;0,001074966710596
"afekt";0;0;0;0;0;0;0;0;0,000489515902536272;0,00193469101600157;0,000415157143596835;0,000918341064017028;0;0;0;0;9,73362619314209e-05;9,1318311033395e-05;0;0
"afera";0;0;0;0;0,000271407246573484;0;0,000325719636822605;0;0;0;0;0;0;0;0;0;0,00011207621182404;0;0,000158486977653336;0,000252525252525253
"afrodyta";0;8,56498155185603e-05;0,00056069000709405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"afrodyzjak";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000153374367843441;0,000287783564919427;7,22955674934282e-05;0
"afryka";8,80354082495193e-05;0;0;0;0;0;0;0,000389790913469006;0;0;0;0;0;0;0;0;0;0;0;0
"agamemnon";0;0,00225816421331233;0,000197981741916394;0,00168015076376072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agamemnona";0,000145066284738761;0,000352838158330051;0,000593945225749183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agamemnonem";0;8,56498155185603e-05;8,00985724420071e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agamemnonie";0;8,56498155185603e-05;0,000240295717326021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agamemnonowi";0;8,56498155185603e-05;0,000160197144884014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agat";0;0;0;0;0,000450797678774238;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0
"agenora";8,80354082495193e-05;0,000342599262074241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agent";0;0;0;0;0;0;8,14299092056512e-05;0;0;0;0;0;0;0;0;0;0,000560381059120202;0,00157720414278955;0,000316973955306672;0,000252525252525253
"agnes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000698581167107379;8,77470572900672e-05;0
"agonia";0;0;0;0;0,000315094055487497;0;0,000189074393948729;9,0817385492524e-05;0;0;0;0,000102301101241898;0;0;0;0;0;0;0;0
"agregat";0;0;0;0;0,00270478607264543;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;0;0
"agresja";0;0;0;0;0;0;0,000334306289747918;0,000107050713582595;0;0;0;0;0;0;0;0;0;0;0,000144591134986856;0
"agresor";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000186154558413413;0;0,000175494114580134;0
"agrest";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174645291776845;0,000526482343740403;0
"agresywnoœæ";0;0;0;0;0;0;0,00013525215157719;0,000129930304489669;0;0;0;0;0;0;0;0;0;0;0;0
"agresywny";0;0;0;0;0;0;9,45371969743643e-05;0,000181634770985048;0;0;0;0;0;0;0;0;0,000130116452501393;0;6,13325610145111e-05;0
"aha";0;0;0;0;0;0,00138985332596121;0;0,000405523833105388;0;0,000449099000563341;0,000137671786734194;5,07557427609398e-05;0;0;0;0;0,000193668214084346;0,000242259206865054;0,000395584558476033;9,69699573606944e-05
"aha…";0;0;0;0;0;0;0;0;0;0;8,17712525519466e-05;0;0;0;0;0;0;0,000143891782459713;0,000216886702480285;0
"ajas";7,25331423693806e-05;0,00465746368995667;0,000263975655888526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ajasa";0;0,00205559557244545;0,000240295717326021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ajasem";0;0,000513898893111362;0,000160197144884014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"akademia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000260232905002786;0,000244143640701053;0,000797323293188645;0,000293172739253455
"akamas";8,80354082495193e-05;0,000171299631037121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"akcent";0;0;0;0;0;0;7,07204753131471e-05;0;0,000163171967512091;9,67345508000783e-05;0;0;0;0;0;0;0,000292008785794263;0;4,58810712178722e-05;0,000146209225098166
"akceptacja";0;0;0;0;0;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0
"akceptowaæ";0;0;0;0;0,000315094055487497;0;0;9,0817385492524e-05;0;0;0;0;0;0;0;0;0;0,000122071820350526;6,13325610145111e-05;0
"akcja";0;0;0;0;0;0,000365456407825084;0,000184997333923263;5,92393778241389e-05;0;0,00016869828166961;0;0;0;0;0;0;0,000254621435611615;7,96263694248335e-05;8,00133748655374e-05;0
"akompaniament";0;0;0;0;0;0;0,000222870859831945;0,000107050713582595;0;0;0;0;0;0;0;0;0;0;0;0,000115192154636625
"akompaniowaæ";0;0;0;0;0;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0
"akord";0;0;0;0;0;0,000220137182833283;0,000111435429915973;0;0;0;0;0;0;0;0;0;0,000306748735686882;0;0;0
"akrobatyczny";0;0;0;0;0,000450797678774238;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;0;0
"aksamit";0;0;0;0;0;0;0;6,79377945854502e-05;8,15859837560454e-05;0,000193469101600157;5,18946429496043e-05;0;0;0;0;0;9,73362619314209e-05;0;4,58810712178722e-05;0
"aksamitka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000349290583553689;0,000175494114580134;0
"aksamitny";0;0;0;0;0;0;0;0;0,000186274508438802;0,000147240821439893;3,94947296133179e-05;0,000116484830143839;0;0;0;0;7,40783465893731e-05;0,000208495046772624;0,000104754194216865;0,000111273408660552
"akt";0;0;0;0;0,000538171296602264;0;0,000322933454229232;0,000103408932990759;6,20915028129339e-05;0;3,94947296133179e-05;0;0;0;0,00101530575644191;0;0,000148156693178746;0;0;0,000333820225981657
"aktor";0,000184602329057669;5,98666519243873e-05;0;0;0;0;9,45371969743643e-05;0,000181634770985048;0;0;0;0;0;0;0;0;0;0;0;0
"aktualny";0;0;0;0;0;0;0,000445741719663891;0,000107050713582595;0;0;0;0;0;0;0;0;0;0,000287783564919427;0;0
"aktywnoœæ";0;0;0;0;0,000450797678774238;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0
"aktywny";0;0;0;0;0;0;8,14299092056512e-05;0;0;0;0;0;0;0;0;0;0,000224152423648081;0,000210293885705273;0,000211315970204448;8,41750841750842e-05
"akurat";0;0;0;0;0,000468992981454085;0;0,00014071126095579;4,50582036783764e-05;0;0;3,44179466835484e-05;0;0;0;0,000884795002645968;0;0,000193668214084346;0,000242259206865054;0,000304295814212333;0,000436364808123125
"akuratny";0;0;0;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;8,77470572900672e-05;0
"akwarium";0;0;0;0;0;0,000801559099546536;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;0;0
"akwilon";0,000352141632998077;0;0;0;0;0;0;0;0;0;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"ala";0;0;0;0;0;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0
"alabaster";0;0;0;0;0;0;0;0,000129930304489669;0;0;0;0,000146359787411877;0;0;0;0;0;0;0;0
"alabastrowy";0;0;0;0;0;0;0;0,000107050713582595;0;0;0;0;0;0;0;0;0;0,000143891782459713;7,22955674934282e-05;0
"alarm";0;0;0;0;0,00107634259320453;0;0;0;6,20915028129339e-05;7,36204107199467e-05;3,94947296133179e-05;0;0;0;0;0;0,000148156693178746;0,000208495046772624;6,98361294779102e-05;5,56367043302762e-05
"alarmowy";0;0;0;0;0;0;0,000111435429915973;0,000107050713582595;0;0;0;0;0;0;0;0;0;0;0;0,000115192154636625
"alba";0,000880354082495193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00013981178850536
"alboli";0;0;0;0;0;0;0;0;0,000156032320098044;0;0;0;0;0;0;0;0;0;0;0,00013981178850536
"albowiem";0;0;4,49561191676226e-05;0,000763030542352695;8,43382245550645e-05;0;0,000253038710454082;2,43082245373438e-05;2,91915630223706e-05;6,92234770267621e-05;0,000222815587253301;5,47639226987065e-05;0;0;0;0;0,000104481094437591;0,000196042808499954;0,000164163024128657;0,00041851069141163
"albowiem…";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0,00013981178850536
"albo¿";0;0,000154698981565038;4,8224145829817e-05;0;0;0,000160862221507279;0;0;9,39408172851104e-05;0;0,000119506438409369;0;0;0;0;0;0;0;0;0
"alchemia";0;0;0;0;0;0;0;0;0;0;0,000297743846454008;0;0;0;0;0;0;0;8,77470572900672e-05;0
"alchemik";0;0;0;0;0,000271407246573484;0;8,14299092056512e-05;0;0;0;5,97532192046847e-05;0;0;0;0;0;0,000896609694592323;0;0;8,41750841750842e-05
"aldersbergu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174645291776845;8,77470572900672e-05;0
"aleæ";0;0;0;0;0;0;0;0;0,000654371468732934;0,000258624203039359;0,00013874267843132;0,000409204404967593;0;0;0;0;0;0;0;0
"aleja";0;0;6,59939139721314e-05;0;0;0;0;0,00107050713582595;0;0;0;0;0;0;0;0;0;0;7,22955674934282e-05;0
"alejka";0;0;0;0;0;0;0;0,00021410142716519;0;0;0;0;0;0;0;0;0;0;0,000289182269973713;0,000115192154636625
"aleksander";0;0;0;0;0;0;0;0;0,000312064640196088;0;0,000198495897636005;0;0;0;0;0;0;0;0;0
"aleksandra";0;0;0;0;0;0;0,000111435429915973;0;0;0;8,17712525519466e-05;0,00422054878599891;0;0;0;0;0;0;0;0
"aleksandr¹";0;0;0;0;0;0;0;0;0;0,000185003792319412;0;0,000292719574823753;0;0;0;0;0;0;0;0
"alem";0;2,97022842192871e-05;8,33315477620416e-05;0;0;0;0;0;0,000162330168169805;0,000192471000241432;0,000137671786734194;0,000304534456565639;0;0;0;0;0;6,05648017162636e-05;3,04295814212333e-05;0,000242424893401736
"alembik";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000186154558413413;0;8,77470572900672e-05;0
"alergiczny";0;0;0;0;0;0;0,00013525215157719;0;0;0;0;0;0;0;0;0;0;0;8,77470572900672e-05;0
"aleœ";0;3,90504878904153e-05;7,30389975564709e-05;0;0;0;0;0;7,11401208468651e-05;0;9,05006227976313e-05;0,000200190312309524;0;0;0;0;0;7,96263694248335e-05;4,00066874327687e-05;0
"aleœcie";0;0;0;0;0;0;0;0;0;0,000185003792319412;9,92479488180025e-05;0;0;0;0;0;0;0;0;0
"ale¿";0;0;0,000145576045469352;0;0,000117043896899181;0,00124868789290607;0,000210699029253711;0,000168673774054458;0;9,60677741423552e-05;0;7,60009231396277e-05;0;0;0;0;0,000338328682193917;0,000226722169247165;0,000159476869717113;0,000181501783722657
"ale¿…";0;0;0;0;0,000371416147939504;0;0;0,000107050713582595;0;0;0;0;0;0;0;0;0;0;0;0,000115192154636625
"alfabet";0;0;0;0;0;0,000534372733031024;0,00027050430315438;0;0;0;0;0;0;0;0;0;0;0;0;0
"algebra";0;0;0;0;0;0;0,00054100860630876;0,000129930304489669;0;0;0;0;0;0;0;0;0;0;0;0
